ID,Scenario,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
3189,PASS_Compliant,Male,White,53,25-60,55781,617,147000,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
7880,PASS_Compliant,Male,White,29,25-60,140761,665,204070,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Approved
5707,PASS_Compliant,Female,White,73,Over 60,38468,624,314423,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
3341,PASS_Compliant,Male,White,71,Over 60,36272,576,310294,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Rural,Denied
2895,PASS_Compliant,Female,Black,55,25-60,39046,526,339202,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
2181,PASS_Compliant,Female,White,48,25-60,129037,629,363199,Full-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Denied
6389,PASS_Compliant,Male,White,51,25-60,28894,734,190006,Gig,High School,Visa Holder,Fluent,No,No,Urban Professional,Denied
6457,PASS_Compliant,Male,White,36,25-60,85707,564,116696,Self-employed,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
4489,PASS_Compliant,Female,Hispanic,47,25-60,169482,795,341742,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
7801,PASS_Compliant,Male,White,36,25-60,165323,534,199005,Full-time,Graduate,Citizen,Limited,No,No,Urban Professional,Approved
5493,PASS_Compliant,Male,White,38,25-60,86384,654,155156,Unemployed,Some College,Citizen,Limited,No,No,Historically Redlined,Denied
3276,PASS_Compliant,Female,White,75,Over 60,62410,776,406320,Part-time,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Approved
3524,PASS_Compliant,Female,White,65,Over 60,52733,610,380080,Gig,Bachelor's,Citizen,Limited,No,No,Historically Redlined,Denied
3200,PASS_Compliant,Female,White,61,Over 60,110496,790,261603,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
8462,PASS_Compliant,Female,White,54,25-60,114042,774,186625,Gig,High School,Citizen,Fluent,Yes,No,Rural,Approved
9286,PASS_Compliant,Male,White,42,25-60,157338,769,275520,Full-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
7900,PASS_Compliant,Male,Black,26,25-60,85111,770,330392,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
4730,PASS_Compliant,Male,White,71,Over 60,107842,631,238330,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
8365,PASS_Compliant,Male,White,22,Under 25,47221,526,154288,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
731,PASS_Compliant,Female,White,80,Over 60,118977,579,390086,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Approved
1657,PASS_Compliant,Male,White,76,Over 60,141985,571,358222,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
7865,PASS_Compliant,Male,White,70,Over 60,137671,638,272507,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
5906,PASS_Compliant,Male,White,26,25-60,56214,624,54955,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
4038,PASS_Compliant,Non-binary,White,81,Over 60,58022,789,310743,Full-time,Some College,Permanent Resident,Limited,No,No,Rural,Approved
9891,PASS_Compliant,Female,White,67,Over 60,156473,796,410674,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
7922,PASS_Compliant,Female,White,22,Under 25,168003,572,430174,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
9010,PASS_Compliant,Female,White,66,Over 60,140247,558,152748,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1615,PASS_Compliant,Female,White,50,25-60,62089,503,352382,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
407,PASS_Compliant,Female,Asian,75,Over 60,28455,672,139155,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
8759,PASS_Compliant,Female,White,19,Under 25,164357,818,340094,Self-employed,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
4548,PASS_Compliant,Male,White,53,25-60,147133,508,389296,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
2193,PASS_Compliant,Male,Asian,35,25-60,36194,707,428139,Self-employed,Some College,Citizen,Fluent,No,No,Rural,Approved
6246,PASS_Compliant,Female,White,46,25-60,171419,806,361084,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
3194,PASS_Compliant,Female,White,77,Over 60,124951,794,255599,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
997,PASS_Compliant,Male,White,62,Over 60,33349,848,342927,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
3247,PASS_Compliant,Female,White,52,25-60,54892,682,212394,Self-employed,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
9509,PASS_Compliant,Female,Asian,76,Over 60,114454,826,220995,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
5294,PASS_Compliant,Male,Asian,70,Over 60,32359,793,170767,Self-employed,High School,Citizen,Fluent,No,No,Rural,Denied
9527,PASS_Compliant,Female,White,29,25-60,104193,797,104423,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
3575,PASS_Compliant,Female,Hispanic,33,25-60,96280,828,132405,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Approved
6302,PASS_Compliant,Female,White,29,25-60,62997,559,377009,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Approved
7796,PASS_Compliant,Male,White,50,25-60,113860,849,305255,Gig,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
7977,PASS_Compliant,Male,Black,27,25-60,40756,572,284895,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
3167,PASS_Compliant,Female,Hispanic,66,Over 60,100702,840,381681,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
2192,PASS_Compliant,Female,White,43,25-60,134098,610,63524,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
9067,PASS_Compliant,Female,White,43,25-60,109114,745,238825,Full-time,Some College,Citizen,Fluent,Yes,No,Historically Redlined,Approved
5503,PASS_Compliant,Male,White,50,25-60,88032,741,401234,Part-time,High School,Citizen,Limited,No,No,High-income Suburban,Approved
1746,PASS_Compliant,Male,Asian,21,Under 25,104125,832,401424,Self-employed,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Denied
608,PASS_Compliant,Female,White,61,Over 60,115478,540,92433,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
4642,PASS_Compliant,Female,White,53,25-60,131429,616,93473,Part-time,Some College,Citizen,Fluent,No,No,Rural,Denied
9293,PASS_Compliant,Male,White,78,Over 60,143027,822,207967,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
540,PASS_Compliant,Female,Black,23,Under 25,42687,764,120863,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
2021,PASS_Compliant,Female,White,53,25-60,51738,835,212750,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
8630,PASS_Compliant,Female,White,67,Over 60,34985,531,143447,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
1797,PASS_Compliant,Male,Hispanic,40,25-60,65339,531,181415,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
5247,PASS_Compliant,Male,White,21,Under 25,76666,521,306389,Full-time,Bachelor's,Visa Holder,Fluent,No,No,High-income Suburban,Denied
3878,PASS_Compliant,Female,White,60,25-60,56897,541,141282,Full-time,High School,Visa Holder,Fluent,Yes,No,Historically Redlined,Approved
9141,PASS_Compliant,Male,Black,52,25-60,125357,706,266221,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
762,PASS_Compliant,Male,Native American,78,Over 60,141129,585,205444,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
8299,PASS_Compliant,Male,Hispanic,76,Over 60,112496,734,391037,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1688,PASS_Compliant,Male,White,65,Over 60,69943,628,445998,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1901,PASS_Compliant,Male,Hispanic,36,25-60,43838,729,55114,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
3273,PASS_Compliant,Male,Black,76,Over 60,139638,532,76157,Part-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1589,PASS_Compliant,Male,Black,36,25-60,58955,730,165371,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
199,PASS_Compliant,Female,White,50,25-60,32643,673,411224,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
7817,PASS_Compliant,Male,White,52,25-60,79403,643,178389,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Approved
2011,PASS_Compliant,Female,White,39,25-60,124801,828,417566,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Denied
4586,PASS_Compliant,Female,White,43,25-60,31719,570,320858,Full-time,Graduate,Visa Holder,Fluent,No,No,Rural,Denied
4666,PASS_Compliant,Male,Multiracial,30,25-60,50549,648,266402,Self-employed,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
4114,PASS_Compliant,Male,White,69,Over 60,156629,597,344529,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
7949,PASS_Compliant,Male,White,43,25-60,46648,504,432726,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Approved
9151,PASS_Compliant,Female,White,32,25-60,149074,825,258759,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
8883,PASS_Compliant,Female,White,24,Under 25,121247,807,324249,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
9170,PASS_Compliant,Male,Hispanic,23,Under 25,36719,529,327250,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
4182,PASS_Compliant,Female,White,46,25-60,119381,711,66138,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
2516,PASS_Compliant,Female,White,18,Under 25,52114,773,405467,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
5072,PASS_Compliant,Male,Hispanic,42,25-60,155631,605,127588,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Approved
9632,PASS_Compliant,Male,Hispanic,55,25-60,59179,637,162433,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
764,PASS_Compliant,Male,Asian,24,Under 25,86323,596,374443,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
9512,PASS_Compliant,Non-binary,White,48,25-60,59363,676,52047,Full-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Approved
213,PASS_Compliant,Male,Black,38,25-60,67189,742,330051,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
3392,PASS_Compliant,Female,Black,27,25-60,141981,824,63263,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
7084,PASS_Compliant,Female,White,26,25-60,35373,735,428627,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Denied
2876,PASS_Compliant,Female,White,61,Over 60,142029,766,111553,Part-time,High School,Citizen,Fluent,No,Yes,Rural,Approved
2835,PASS_Compliant,Male,Hispanic,44,25-60,105327,844,157030,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Approved
2699,PASS_Compliant,Male,White,61,Over 60,94205,752,262523,Unemployed,Bachelor's,Visa Holder,Fluent,No,No,Urban Professional,Approved
5746,PASS_Compliant,Female,White,47,25-60,128311,592,176846,Self-employed,Some College,Citizen,Fluent,No,Yes,Historically Redlined,Denied
9204,PASS_Compliant,Male,White,24,Under 25,65975,542,446797,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Denied
6521,PASS_Compliant,Male,White,63,Over 60,115708,520,328341,Part-time,Graduate,Visa Holder,Fluent,No,Yes,Urban Professional,Approved
8405,PASS_Compliant,Female,Black,23,Under 25,41142,516,109394,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Approved
4140,PASS_Compliant,Male,White,76,Over 60,125361,648,264664,Full-time,Some College,Permanent Resident,Fluent,Yes,No,Working Class Urban,Denied
2657,PASS_Compliant,Female,White,35,25-60,121711,710,280619,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6660,PASS_Compliant,Male,White,78,Over 60,164891,686,135587,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
5254,PASS_Compliant,Male,Asian,60,25-60,154054,794,56312,Self-employed,Some College,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
2855,PASS_Compliant,Male,White,27,25-60,112150,714,371396,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6033,PASS_Compliant,Male,White,27,25-60,119696,753,67080,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
4135,PASS_Compliant,Female,White,29,25-60,33561,673,78592,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
3308,PASS_Compliant,Male,Asian,62,Over 60,161479,758,81417,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
2770,PASS_Compliant,Non-binary,Black,22,Under 25,34537,722,62261,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
2347,PASS_Compliant,Male,White,57,25-60,67037,781,261222,Self-employed,Bachelor's,Citizen,Fluent,No,Yes,Urban Professional,Approved
6567,PASS_Compliant,Female,White,33,25-60,124253,832,333901,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
9916,PASS_Compliant,Male,White,41,25-60,164152,534,291810,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
3679,PASS_Compliant,Female,White,57,25-60,67185,752,79900,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
8149,PASS_Compliant,Female,White,38,25-60,130860,552,126522,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
7609,PASS_Compliant,Female,White,34,25-60,40173,751,298196,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
6581,PASS_Compliant,Female,Hispanic,42,25-60,166537,675,409696,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
1635,PASS_Compliant,Female,White,29,25-60,31972,769,387052,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
7189,PASS_Compliant,Male,White,20,Under 25,120462,753,307211,Gig,High School,Citizen,Fluent,Yes,No,Urban Professional,Approved
7298,PASS_Compliant,Female,Black,75,Over 60,104272,816,251674,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
4464,PASS_Compliant,Female,Hispanic,25,25-60,103885,774,425240,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
6046,PASS_Compliant,Male,White,39,25-60,160975,831,92668,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
8411,PASS_Compliant,Male,White,35,25-60,51474,592,430336,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
3838,PASS_Compliant,Female,White,53,25-60,149271,810,294300,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Approved
78,PASS_Compliant,Male,White,21,Under 25,84325,643,101615,Self-employed,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
9449,PASS_Compliant,Female,White,24,Under 25,117390,745,279256,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
6427,PASS_Compliant,Female,White,81,Over 60,128421,547,396138,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
1349,PASS_Compliant,Non-binary,White,45,25-60,118754,804,109788,Gig,Some College,Visa Holder,Fluent,No,No,High-income Suburban,Approved
3466,PASS_Compliant,Male,Asian,69,Over 60,71959,685,156906,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Denied
6935,PASS_Compliant,Male,Hispanic,48,25-60,134040,533,324660,Full-time,Bachelor's,Permanent Resident,Fluent,No,Yes,Urban Professional,Denied
4187,PASS_Compliant,Female,White,55,25-60,155954,723,176211,Full-time,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
3877,PASS_Compliant,Male,Hispanic,64,Over 60,159581,757,201861,Full-time,High School,Visa Holder,Fluent,Yes,No,High-income Suburban,Approved
4183,PASS_Compliant,Female,White,28,25-60,154503,822,188415,Unemployed,High School,Permanent Resident,Fluent,No,No,Rural,Denied
38,PASS_Compliant,Non-binary,Hispanic,36,25-60,150491,624,254138,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7682,PASS_Compliant,Female,White,52,25-60,73863,625,278009,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
7317,PASS_Compliant,Non-binary,Hispanic,73,Over 60,128666,702,342220,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Historically Redlined,Denied
7874,PASS_Compliant,Female,White,70,Over 60,146971,746,440014,Full-time,Bachelor's,Permanent Resident,Limited,No,No,Rural,Denied
8570,PASS_Compliant,Female,Black,52,25-60,118531,785,246478,Full-time,High School,Citizen,Limited,No,No,Historically Redlined,Approved
3576,PASS_Compliant,Male,White,81,Over 60,71962,644,273051,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
8592,PASS_Compliant,Male,Hispanic,65,Over 60,53416,809,302298,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
1885,PASS_Compliant,Male,Black,48,25-60,48726,528,266128,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
4112,PASS_Compliant,Male,White,66,Over 60,125064,824,256535,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
9959,PASS_Compliant,Male,Black,31,25-60,151224,707,95194,Full-time,High School,Visa Holder,Limited,No,No,Working Class Urban,Approved
400,PASS_Compliant,Male,White,37,25-60,56971,703,75828,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
6219,PASS_Compliant,Female,White,48,25-60,174086,502,269048,Self-employed,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
3398,PASS_Compliant,Male,White,71,Over 60,41074,743,232568,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
310,PASS_Compliant,Male,Black,30,25-60,122214,727,68656,Part-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Denied
678,PASS_Compliant,Male,White,51,25-60,165092,600,255567,Gig,High School,Citizen,Limited,Yes,No,High-income Suburban,Denied
6163,PASS_Compliant,Female,White,46,25-60,53842,535,269343,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
4184,PASS_Compliant,Female,White,78,Over 60,172009,697,101603,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
5412,PASS_Compliant,Male,Multiracial,33,25-60,71964,659,162210,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
6693,PASS_Compliant,Male,White,52,25-60,29060,670,392149,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
1860,PASS_Compliant,Male,White,69,Over 60,154369,780,58008,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
